year,areakm,municipality,geocode_ibge,state
2020,0.01794183295579478,Monção,2106904,Maranhão
2021,0.2319897617075187,Monção,2106904,Maranhão
2022,0.38874825293721227,Monção,2106904,Maranhão
2023,0,Monção,2106904,Maranhão
2000,0.34377094751295384,Morros,2107100,Maranhão
2001,0.10348304267970854,Morros,2107100,Maranhão
2002,0.10348304267970854,Morros,2107100,Maranhão
2003,0.0327296923683394,Morros,2107100,Maranhão
2004,0.0327296923683394,Morros,2107100,Maranhão
2005,0.09223994864105216,Morros,2107100,Maranhão
2006,0.09223994864105216,Morros,2107100,Maranhão
2007,0.04685258517654478,Morros,2107100,Maranhão
2008,0.04685258517654478,Morros,2107100,Maranhão
2009,0.04052653130467345,Morros,2107100,Maranhão
2010,0.04052653130467345,Morros,2107100,Maranhão
2011,0,Morros,2107100,Maranhão
2012,0,Morros,2107100,Maranhão
2013,0,Morros,2107100,Maranhão
2014,0.010404134436260462,Morros,2107100,Maranhão
2015,0.008877647730037184,Morros,2107100,Maranhão
2016,0.008877647730037184,Morros,2107100,Maranhão
2017,0.031262673410083534,Morros,2107100,Maranhão
2018,0.031262673410083534,Morros,2107100,Maranhão
2019,0.048733191520121136,Morros,2107100,Maranhão
2020,0.03654414972093191,Morros,2107100,Maranhão
2021,0,Morros,2107100,Maranhão
2022,0.109933493795022,Morros,2107100,Maranhão
2023,0,Morros,2107100,Maranhão
2000,0.09097194193561885,Nina Rodrigues,2107209,Maranhão
2001,0.014137148014999795,Nina Rodrigues,2107209,Maranhão
2002,0.014137148014999795,Nina Rodrigues,2107209,Maranhão
2003,0,Nina Rodrigues,2107209,Maranhão
2004,0,Nina Rodrigues,2107209,Maranhão
2005,0.007669806926633525,Nina Rodrigues,2107209,Maranhão
2006,0.007669806926633525,Nina Rodrigues,2107209,Maranhão
2007,0.025738514791055118,Nina Rodrigues,2107209,Maranhão
2008,0.025738514791055118,Nina Rodrigues,2107209,Maranhão
2009,0,Nina Rodrigues,2107209,Maranhão
2010,0,Nina Rodrigues,2107209,Maranhão
2011,0.005327315817847417,Nina Rodrigues,2107209,Maranhão
2012,0.005327315817847417,Nina Rodrigues,2107209,Maranhão
2013,0.005327315817847417,Nina Rodrigues,2107209,Maranhão
2014,0.11254900692117673,Nina Rodrigues,2107209,Maranhão
2015,0.0526695811319197,Nina Rodrigues,2107209,Maranhão
2016,0.0526695811319197,Nina Rodrigues,2107209,Maranhão
2017,0.006489035241833422,Nina Rodrigues,2107209,Maranhão
2018,0.006489035241833422,Nina Rodrigues,2107209,Maranhão
2019,0.028932389007959847,Nina Rodrigues,2107209,Maranhão
2020,0.005535520456303842,Nina Rodrigues,2107209,Maranhão
2021,0,Nina Rodrigues,2107209,Maranhão
2022,0.08809288802486692,Nina Rodrigues,2107209,Maranhão
2023,0.01976771689823221,Nina Rodrigues,2107209,Maranhão
2000,0,Nova Olinda do Maranhão,2107357,Maranhão
2001,0,Nova Olinda do Maranhão,2107357,Maranhão
2002,0,Nova Olinda do Maranhão,2107357,Maranhão
2003,0,Nova Olinda do Maranhão,2107357,Maranhão
2004,0,Nova Olinda do Maranhão,2107357,Maranhão
2005,0,Nova Olinda do Maranhão,2107357,Maranhão
2006,0,Nova Olinda do Maranhão,2107357,Maranhão
2007,0,Nova Olinda do Maranhão,2107357,Maranhão
2008,0,Nova Olinda do Maranhão,2107357,Maranhão
2009,0,Nova Olinda do Maranhão,2107357,Maranhão
2010,0,Nova Olinda do Maranhão,2107357,Maranhão
2011,0,Nova Olinda do Maranhão,2107357,Maranhão
2012,0,Nova Olinda do Maranhão,2107357,Maranhão
2013,0,Nova Olinda do Maranhão,2107357,Maranhão
2014,0,Nova Olinda do Maranhão,2107357,Maranhão
2015,0,Nova Olinda do Maranhão,2107357,Maranhão
2016,0,Nova Olinda do Maranhão,2107357,Maranhão
2017,0,Nova Olinda do Maranhão,2107357,Maranhão
2018,0,Nova Olinda do Maranhão,2107357,Maranhão
2019,0,Nova Olinda do Maranhão,2107357,Maranhão
2020,0,Nova Olinda do Maranhão,2107357,Maranhão
2021,0,Nova Olinda do Maranhão,2107357,Maranhão
2022,0,Nova Olinda do Maranhão,2107357,Maranhão
2023,0,Nova Olinda do Maranhão,2107357,Maranhão
2000,0,Olho d'Água das Cunhãs,2107407,Maranhão
2001,0,Olho d'Água das Cunhãs,2107407,Maranhão
2002,0,Olho d'Água das Cunhãs,2107407,Maranhão
2003,0,Olho d'Água das Cunhãs,2107407,Maranhão
2004,0,Olho d'Água das Cunhãs,2107407,Maranhão
2005,0,Olho d'Água das Cunhãs,2107407,Maranhão
2006,0,Olho d'Água das Cunhãs,2107407,Maranhão
2007,0,Olho d'Água das Cunhãs,2107407,Maranhão
2008,0,Olho d'Água das Cunhãs,2107407,Maranhão
2009,0,Olho d'Água das Cunhãs,2107407,Maranhão
2010,0,Olho d'Água das Cunhãs,2107407,Maranhão
2011,0,Olho d'Água das Cunhãs,2107407,Maranhão
2012,0,Olho d'Água das Cunhãs,2107407,Maranhão
2013,0,Olho d'Água das Cunhãs,2107407,Maranhão
2014,0,Olho d'Água das Cunhãs,2107407,Maranhão
2015,0,Olho d'Água das Cunhãs,2107407,Maranhão
2016,0,Olho d'Água das Cunhãs,2107407,Maranhão
2017,0,Olho d'Água das Cunhãs,2107407,Maranhão
2018,0,Olho d'Água das Cunhãs,2107407,Maranhão
2019,0,Olho d'Água das Cunhãs,2107407,Maranhão
2020,0,Olho d'Água das Cunhãs,2107407,Maranhão
2021,0,Olho d'Água das Cunhãs,2107407,Maranhão
2022,0,Olho d'Água das Cunhãs,2107407,Maranhão
2023,0,Olho d'Água das Cunhãs,2107407,Maranhão
2000,0.03680801962492744,Olinda Nova do Maranhão,2107456,Maranhão
2001,0.020914349625315343,Olinda Nova do Maranhão,2107456,Maranhão
2002,0.020914349625315343,Olinda Nova do Maranhão,2107456,Maranhão
2003,0.02591690390060966,Olinda Nova do Maranhão,2107456,Maranhão
2004,0.02591690390060966,Olinda Nova do Maranhão,2107456,Maranhão
2005,0,Olinda Nova do Maranhão,2107456,Maranhão
2006,0,Olinda Nova do Maranhão,2107456,Maranhão
2007,0,Olinda Nova do Maranhão,2107456,Maranhão
2008,0,Olinda Nova do Maranhão,2107456,Maranhão
2009,0,Olinda Nova do Maranhão,2107456,Maranhão
2010,0,Olinda Nova do Maranhão,2107456,Maranhão
2011,0,Olinda Nova do Maranhão,2107456,Maranhão
2012,0,Olinda Nova do Maranhão,2107456,Maranhão
2013,0,Olinda Nova do Maranhão,2107456,Maranhão
2014,0,Olinda Nova do Maranhão,2107456,Maranhão
2015,0,Olinda Nova do Maranhão,2107456,Maranhão
2016,0,Olinda Nova do Maranhão,2107456,Maranhão
2017,0,Olinda Nova do Maranhão,2107456,Maranhão
2018,0,Olinda Nova do Maranhão,2107456,Maranhão
2019,0,Olinda Nova do Maranhão,2107456,Maranhão
2020,0,Olinda Nova do Maranhão,2107456,Maranhão
2021,0,Olinda Nova do Maranhão,2107456,Maranhão
2022,0.03825741441271684,Olinda Nova do Maranhão,2107456,Maranhão
2023,0,Olinda Nova do Maranhão,2107456,Maranhão
2000,0.967066624779255,Palmeirândia,2107605,Maranhão
2001,0.034429645399038075,Palmeirândia,2107605,Maranhão
2002,0.034429645399038075,Palmeirândia,2107605,Maranhão
2003,0.005777272238325327,Palmeirândia,2107605,Maranhão
2004,0.005777272238325327,Palmeirândia,2107605,Maranhão
2005,0.10881724023429834,Palmeirândia,2107605,Maranhão
2006,0.10881724023429834,Palmeirândia,2107605,Maranhão
2007,0.14946886797849204,Palmeirândia,2107605,Maranhão
2008,0.14946886797849204,Palmeirândia,2107605,Maranhão
2009,0.04425547090398994,Palmeirândia,2107605,Maranhão
2010,0.04425547090398994,Palmeirândia,2107605,Maranhão
2011,0.033243781855454915,Palmeirândia,2107605,Maranhão
2012,0.033243781855454915,Palmeirândia,2107605,Maranhão
2013,0.033243781855454915,Palmeirândia,2107605,Maranhão
2014,0.044936970851068646,Palmeirândia,2107605,Maranhão
2015,0,Palmeirândia,2107605,Maranhão
2016,0,Palmeirândia,2107605,Maranhão
2017,0.028140707090438075,Palmeirândia,2107605,Maranhão
2018,0.028140707090438075,Palmeirândia,2107605,Maranhão
2019,0.09079759261868707,Palmeirândia,2107605,Maranhão
2020,0,Palmeirândia,2107605,Maranhão
2021,0,Palmeirândia,2107605,Maranhão
2022,0.6869826383006873,Palmeirândia,2107605,Maranhão
2023,0.09795070317519251,Palmeirândia,2107605,Maranhão
2000,0,Paulo Ramos,2108108,Maranhão
2001,0,Paulo Ramos,2108108,Maranhão
2002,0,Paulo Ramos,2108108,Maranhão
2003,0,Paulo Ramos,2108108,Maranhão
2004,0,Paulo Ramos,2108108,Maranhão
2005,0,Paulo Ramos,2108108,Maranhão
2006,0,Paulo Ramos,2108108,Maranhão
2007,0,Paulo Ramos,2108108,Maranhão
2008,0,Paulo Ramos,2108108,Maranhão
2009,0,Paulo Ramos,2108108,Maranhão
2010,0,Paulo Ramos,2108108,Maranhão
2011,0,Paulo Ramos,2108108,Maranhão
2012,0,Paulo Ramos,2108108,Maranhão
2013,0,Paulo Ramos,2108108,Maranhão
2014,0,Paulo Ramos,2108108,Maranhão
2015,0,Paulo Ramos,2108108,Maranhão
2016,0,Paulo Ramos,2108108,Maranhão
2017,0,Paulo Ramos,2108108,Maranhão
2018,0,Paulo Ramos,2108108,Maranhão
2019,0,Paulo Ramos,2108108,Maranhão
2020,0,Paulo Ramos,2108108,Maranhão
2021,0,Paulo Ramos,2108108,Maranhão
2022,0,Paulo Ramos,2108108,Maranhão
2023,0,Paulo Ramos,2108108,Maranhão
2000,0,Paço do Lumiar,2107506,Maranhão
2001,0,Paço do Lumiar,2107506,Maranhão
2002,0,Paço do Lumiar,2107506,Maranhão
2003,0,Paço do Lumiar,2107506,Maranhão
2004,0,Paço do Lumiar,2107506,Maranhão
2005,0,Paço do Lumiar,2107506,Maranhão
2006,0,Paço do Lumiar,2107506,Maranhão
2007,0,Paço do Lumiar,2107506,Maranhão
2008,0,Paço do Lumiar,2107506,Maranhão
2009,0,Paço do Lumiar,2107506,Maranhão
2010,0,Paço do Lumiar,2107506,Maranhão
2011,0,Paço do Lumiar,2107506,Maranhão
2012,0,Paço do Lumiar,2107506,Maranhão
2013,0,Paço do Lumiar,2107506,Maranhão
2014,0,Paço do Lumiar,2107506,Maranhão
2015,0,Paço do Lumiar,2107506,Maranhão
2016,0,Paço do Lumiar,2107506,Maranhão
2017,0,Paço do Lumiar,2107506,Maranhão
2018,0,Paço do Lumiar,2107506,Maranhão
2019,0,Paço do Lumiar,2107506,Maranhão
2020,0,Paço do Lumiar,2107506,Maranhão
2021,0,Paço do Lumiar,2107506,Maranhão
2022,0,Paço do Lumiar,2107506,Maranhão
2023,0,Paço do Lumiar,2107506,Maranhão
2000,1.5019139843039235,Pedro do Rosário,2108256,Maranhão
2001,0.20546631204164018,Pedro do Rosário,2108256,Maranhão
2002,0.20546631204164018,Pedro do Rosário,2108256,Maranhão
2003,0.09744757834931866,Pedro do Rosário,2108256,Maranhão
2004,0.09744757834931866,Pedro do Rosário,2108256,Maranhão
2005,0.7765295834223597,Pedro do Rosário,2108256,Maranhão
2006,0.7765295834223597,Pedro do Rosário,2108256,Maranhão
2007,0.5476146051714388,Pedro do Rosário,2108256,Maranhão
2008,0.5476146051714388,Pedro do Rosário,2108256,Maranhão
2009,0.1044356391960654,Pedro do Rosário,2108256,Maranhão
2010,0.1044356391960654,Pedro do Rosário,2108256,Maranhão
2011,0.30893939448626007,Pedro do Rosário,2108256,Maranhão
2012,0.30893939448626007,Pedro do Rosário,2108256,Maranhão
2013,0.30893939448626007,Pedro do Rosário,2108256,Maranhão
2014,0.38717411575873667,Pedro do Rosário,2108256,Maranhão
2015,0,Pedro do Rosário,2108256,Maranhão
2016,0,Pedro do Rosário,2108256,Maranhão
2017,0.6236773199701728,Pedro do Rosário,2108256,Maranhão
2018,0.6236773199701728,Pedro do Rosário,2108256,Maranhão
2019,0.8519791258211024,Pedro do Rosário,2108256,Maranhão
2020,0.6098907154448473,Pedro do Rosário,2108256,Maranhão
2021,0.16113082864016628,Pedro do Rosário,2108256,Maranhão
2022,0.49033661450981486,Pedro do Rosário,2108256,Maranhão
2023,0.22116130932573907,Pedro do Rosário,2108256,Maranhão
2000,4.6842792324249745,Penalva,2108306,Maranhão
2001,1.0917914670290678,Penalva,2108306,Maranhão
2002,1.0917914670290678,Penalva,2108306,Maranhão
2003,0.7177094158191364,Penalva,2108306,Maranhão
2004,0.7177094158191364,Penalva,2108306,Maranhão
2005,0.45534479106027137,Penalva,2108306,Maranhão
2006,0.45534479106027137,Penalva,2108306,Maranhão
2007,1.7939868513995634,Penalva,2108306,Maranhão
2008,1.7939868513995634,Penalva,2108306,Maranhão
2009,0.2080571494886919,Penalva,2108306,Maranhão
2010,0.2080571494886919,Penalva,2108306,Maranhão
2011,0.3482417077518546,Penalva,2108306,Maranhão
2012,0.3482417077518546,Penalva,2108306,Maranhão
2013,0.3482417077518546,Penalva,2108306,Maranhão
2014,0.3953837560514497,Penalva,2108306,Maranhão
2015,0,Penalva,2108306,Maranhão
2016,0,Penalva,2108306,Maranhão
2017,0.4342998240285179,Penalva,2108306,Maranhão
2018,0.4342998240285179,Penalva,2108306,Maranhão
2019,0.9237220620535047,Penalva,2108306,Maranhão
2020,1.6151534485565862,Penalva,2108306,Maranhão
2021,0.7775563172224083,Penalva,2108306,Maranhão
2022,1.5024261273867627,Penalva,2108306,Maranhão
2023,0,Penalva,2108306,Maranhão
2000,2.1350838095764644,Peri Mirim,2108405,Maranhão
2001,0.4021609772912978,Peri Mirim,2108405,Maranhão
2002,0.4021609772912978,Peri Mirim,2108405,Maranhão
2003,0.14408834652443964,Peri Mirim,2108405,Maranhão
2004,0.14408834652443964,Peri Mirim,2108405,Maranhão
2005,0.025536857809594714,Peri Mirim,2108405,Maranhão
2006,0.025536857809594714,Peri Mirim,2108405,Maranhão
2007,0.10239547136253918,Peri Mirim,2108405,Maranhão
2008,0.10239547136253918,Peri Mirim,2108405,Maranhão
2009,0.029230144670769467,Peri Mirim,2108405,Maranhão
2010,0.029230144670769467,Peri Mirim,2108405,Maranhão
2011,0.00457287252757543,Peri Mirim,2108405,Maranhão
2012,0.00457287252757543,Peri Mirim,2108405,Maranhão
2013,0.00457287252757543,Peri Mirim,2108405,Maranhão
2014,0.15826390336576082,Peri Mirim,2108405,Maranhão
2015,0,Peri Mirim,2108405,Maranhão
2016,0,Peri Mirim,2108405,Maranhão
2017,0,Peri Mirim,2108405,Maranhão
2018,0,Peri Mirim,2108405,Maranhão
2019,0,Peri Mirim,2108405,Maranhão
2020,0.034709723822606356,Peri Mirim,2108405,Maranhão
2021,0.07248641706871237,Peri Mirim,2108405,Maranhão
2022,0.06082602053772787,Peri Mirim,2108405,Maranhão
2023,0,Peri Mirim,2108405,Maranhão
2000,2.083015867803881,Pindaré-Mirim,2108504,Maranhão
2001,0.2189980439076379,Pindaré-Mirim,2108504,Maranhão
2002,0.2189980439076379,Pindaré-Mirim,2108504,Maranhão
2003,0,Pindaré-Mirim,2108504,Maranhão
2004,0,Pindaré-Mirim,2108504,Maranhão
2005,0.38061718706187797,Pindaré-Mirim,2108504,Maranhão
2006,0.38061718706187797,Pindaré-Mirim,2108504,Maranhão
2007,0.061290989244931274,Pindaré-Mirim,2108504,Maranhão
2008,0.061290989244931274,Pindaré-Mirim,2108504,Maranhão
2009,0,Pindaré-Mirim,2108504,Maranhão
2010,0,Pindaré-Mirim,2108504,Maranhão
2011,0.04118673721857187,Pindaré-Mirim,2108504,Maranhão
2012,0.04118673721857187,Pindaré-Mirim,2108504,Maranhão
2013,0.04118673721857187,Pindaré-Mirim,2108504,Maranhão
2014,0,Pindaré-Mirim,2108504,Maranhão
2015,0,Pindaré-Mirim,2108504,Maranhão
2016,0,Pindaré-Mirim,2108504,Maranhão
2017,0,Pindaré-Mirim,2108504,Maranhão
2018,0,Pindaré-Mirim,2108504,Maranhão
2019,0,Pindaré-Mirim,2108504,Maranhão
2020,0.17744102464923556,Pindaré-Mirim,2108504,Maranhão
2021,0,Pindaré-Mirim,2108504,Maranhão
2022,0.07580676092851957,Pindaré-Mirim,2108504,Maranhão
2023,0,Pindaré-Mirim,2108504,Maranhão
2000,24.411074663231908,Pinheiro,2108603,Maranhão
2001,0.524220729710221,Pinheiro,2108603,Maranhão
2002,0.524220729710221,Pinheiro,2108603,Maranhão
2003,0.3525933478847067,Pinheiro,2108603,Maranhão
2004,0.3525933478847067,Pinheiro,2108603,Maranhão
2005,0.6011369042868027,Pinheiro,2108603,Maranhão
2006,0.6011369042868027,Pinheiro,2108603,Maranhão
2007,2.0923905782440513,Pinheiro,2108603,Maranhão
2008,2.0923905782440513,Pinheiro,2108603,Maranhão
2009,0.203300743556223,Pinheiro,2108603,Maranhão
2010,0.203300743556223,Pinheiro,2108603,Maranhão
2011,0.0063572579590490015,Pinheiro,2108603,Maranhão
2012,0.0063572579590490015,Pinheiro,2108603,Maranhão
2013,0.0063572579590490015,Pinheiro,2108603,Maranhão
2014,0.8294347826740692,Pinheiro,2108603,Maranhão
2015,0,Pinheiro,2108603,Maranhão
2016,0,Pinheiro,2108603,Maranhão
2017,0.15345113987372758,Pinheiro,2108603,Maranhão
2018,0.15345113987372758,Pinheiro,2108603,Maranhão
2019,0.003953422895130469,Pinheiro,2108603,Maranhão
2020,0.2617272886823764,Pinheiro,2108603,Maranhão
2021,0.32260214696914763,Pinheiro,2108603,Maranhão
2022,0.36850243207666333,Pinheiro,2108603,Maranhão
2023,0.5357508659557494,Pinheiro,2108603,Maranhão
2000,1.8749849234537423,Pio XII,2108702,Maranhão
2001,0.8863503298950558,Pio XII,2108702,Maranhão
2002,0.8863503298950558,Pio XII,2108702,Maranhão
2003,0.12830453856882856,Pio XII,2108702,Maranhão
2004,0.12830453856882856,Pio XII,2108702,Maranhão
2005,0.4684242501026412,Pio XII,2108702,Maranhão
2006,0.4684242501026412,Pio XII,2108702,Maranhão
2007,0,Pio XII,2108702,Maranhão
2008,0,Pio XII,2108702,Maranhão
2009,0.47631921648171566,Pio XII,2108702,Maranhão
2010,0.47631921648171566,Pio XII,2108702,Maranhão
2011,0.13151607967158407,Pio XII,2108702,Maranhão
2012,0.13151607967158407,Pio XII,2108702,Maranhão
2013,0.13151607967158407,Pio XII,2108702,Maranhão
2014,0,Pio XII,2108702,Maranhão
2015,0,Pio XII,2108702,Maranhão
2016,0,Pio XII,2108702,Maranhão
2017,0,Pio XII,2108702,Maranhão
2018,0,Pio XII,2108702,Maranhão
2019,0.0612064661999269,Pio XII,2108702,Maranhão
2020,0.10107333650437579,Pio XII,2108702,Maranhão
2021,0,Pio XII,2108702,Maranhão
2022,0.22481958183774509,Pio XII,2108702,Maranhão
2023,0.010295336968336254,Pio XII,2108702,Maranhão
2000,0,Porto Rico do Maranhão,2109056,Maranhão
2001,0,Porto Rico do Maranhão,2109056,Maranhão
2002,0,Porto Rico do Maranhão,2109056,Maranhão
2003,0,Porto Rico do Maranhão,2109056,Maranhão
2004,0,Porto Rico do Maranhão,2109056,Maranhão
2005,0,Porto Rico do Maranhão,2109056,Maranhão
2006,0,Porto Rico do Maranhão,2109056,Maranhão
2007,0,Porto Rico do Maranhão,2109056,Maranhão
2008,0,Porto Rico do Maranhão,2109056,Maranhão
2009,0,Porto Rico do Maranhão,2109056,Maranhão
2010,0,Porto Rico do Maranhão,2109056,Maranhão
2011,0,Porto Rico do Maranhão,2109056,Maranhão
2012,0,Porto Rico do Maranhão,2109056,Maranhão
2013,0,Porto Rico do Maranhão,2109056,Maranhão
2014,0,Porto Rico do Maranhão,2109056,Maranhão
2015,0,Porto Rico do Maranhão,2109056,Maranhão
2016,0,Porto Rico do Maranhão,2109056,Maranhão
2017,0,Porto Rico do Maranhão,2109056,Maranhão
2018,0,Porto Rico do Maranhão,2109056,Maranhão
2019,0,Porto Rico do Maranhão,2109056,Maranhão
2020,0,Porto Rico do Maranhão,2109056,Maranhão
2021,0,Porto Rico do Maranhão,2109056,Maranhão
2022,0,Porto Rico do Maranhão,2109056,Maranhão
2023,0,Porto Rico do Maranhão,2109056,Maranhão
2000,0.7488834027100227,Presidente Juscelino,2109205,Maranhão
2001,1.995194749482219,Presidente Juscelino,2109205,Maranhão
2002,1.995194749482219,Presidente Juscelino,2109205,Maranhão
2003,0.8854378417743693,Presidente Juscelino,2109205,Maranhão
2004,0.8854378417743693,Presidente Juscelino,2109205,Maranhão
2005,0.4842289471935027,Presidente Juscelino,2109205,Maranhão
2006,0.4842289471935027,Presidente Juscelino,2109205,Maranhão
2007,0.41300041257821685,Presidente Juscelino,2109205,Maranhão
2008,0.41300041257821685,Presidente Juscelino,2109205,Maranhão
2009,0.497105624596686,Presidente Juscelino,2109205,Maranhão
2010,0.497105624596686,Presidente Juscelino,2109205,Maranhão
2011,0.02166463242226272,Presidente Juscelino,2109205,Maranhão
2012,0.02166463242226272,Presidente Juscelino,2109205,Maranhão
2013,0.02166463242226272,Presidente Juscelino,2109205,Maranhão
2014,0.07243856123780716,Presidente Juscelino,2109205,Maranhão
2015,0.11279404623233712,Presidente Juscelino,2109205,Maranhão
2016,0.11279404623233712,Presidente Juscelino,2109205,Maranhão
2017,0.08358272603689998,Presidente Juscelino,2109205,Maranhão
2018,0.08358272603689998,Presidente Juscelino,2109205,Maranhão
2019,0.10015141590795146,Presidente Juscelino,2109205,Maranhão
2020,0.2393235321915284,Presidente Juscelino,2109205,Maranhão
2021,0.0597888629422698,Presidente Juscelino,2109205,Maranhão
2022,0.22727762560872966,Presidente Juscelino,2109205,Maranhão
2023,0.11901690321183295,Presidente Juscelino,2109205,Maranhão
2000,0,Presidente Médici,2109239,Maranhão
2001,0,Presidente Médici,2109239,Maranhão
2002,0,Presidente Médici,2109239,Maranhão
2003,0,Presidente Médici,2109239,Maranhão
2004,0,Presidente Médici,2109239,Maranhão
2005,0,Presidente Médici,2109239,Maranhão
2006,0,Presidente Médici,2109239,Maranhão
2007,0,Presidente Médici,2109239,Maranhão
2008,0,Presidente Médici,2109239,Maranhão
2009,0,Presidente Médici,2109239,Maranhão
2010,0,Presidente Médici,2109239,Maranhão
2011,0,Presidente Médici,2109239,Maranhão
2012,0,Presidente Médici,2109239,Maranhão
2013,0,Presidente Médici,2109239,Maranhão
2014,0,Presidente Médici,2109239,Maranhão
2015,0,Presidente Médici,2109239,Maranhão
2016,0,Presidente Médici,2109239,Maranhão
2017,0,Presidente Médici,2109239,Maranhão
2018,0,Presidente Médici,2109239,Maranhão
2019,0,Presidente Médici,2109239,Maranhão
2020,0,Presidente Médici,2109239,Maranhão
2021,0,Presidente Médici,2109239,Maranhão
2022,0,Presidente Médici,2109239,Maranhão
2023,0,Presidente Médici,2109239,Maranhão
2000,2.0858334997012653,Presidente Sarney,2109270,Maranhão
2001,0.13135284953136678,Presidente Sarney,2109270,Maranhão
