year,areakm,municipality,geocode_ibge,state
2022,54.94987683914263,Peixoto de Azevedo,5106422,Mato Grosso
2023,80.4757868168868,Peixoto de Azevedo,5106422,Mato Grosso
2024,63.13235177950677,Peixoto de Azevedo,5106422,Mato Grosso
2007,549.9469801721316,Planalto da Serra,5106455,Mato Grosso
2008,1.1696032537312664,Planalto da Serra,5106455,Mato Grosso
2009,0,Planalto da Serra,5106455,Mato Grosso
2010,0,Planalto da Serra,5106455,Mato Grosso
2011,0.18638725543297388,Planalto da Serra,5106455,Mato Grosso
2012,0,Planalto da Serra,5106455,Mato Grosso
2013,0,Planalto da Serra,5106455,Mato Grosso
2014,0.09742358098120203,Planalto da Serra,5106455,Mato Grosso
2015,0.3148964038666666,Planalto da Serra,5106455,Mato Grosso
2016,0,Planalto da Serra,5106455,Mato Grosso
2017,0,Planalto da Serra,5106455,Mato Grosso
2018,0,Planalto da Serra,5106455,Mato Grosso
2019,0,Planalto da Serra,5106455,Mato Grosso
2020,0,Planalto da Serra,5106455,Mato Grosso
2021,0,Planalto da Serra,5106455,Mato Grosso
2022,0,Planalto da Serra,5106455,Mato Grosso
2023,0,Planalto da Serra,5106455,Mato Grosso
2024,0,Planalto da Serra,5106455,Mato Grosso
2007,77.54076088173645,Poconé,5106505,Mato Grosso
2008,0,Poconé,5106505,Mato Grosso
2009,0.6726225463526072,Poconé,5106505,Mato Grosso
2010,0.23259971472394086,Poconé,5106505,Mato Grosso
2011,0,Poconé,5106505,Mato Grosso
2012,0.411318018123158,Poconé,5106505,Mato Grosso
2013,0.376285423257404,Poconé,5106505,Mato Grosso
2014,0.7184009559545976,Poconé,5106505,Mato Grosso
2015,0,Poconé,5106505,Mato Grosso
2016,0,Poconé,5106505,Mato Grosso
2017,0.38017962524071447,Poconé,5106505,Mato Grosso
2018,0.35310508480093233,Poconé,5106505,Mato Grosso
2019,0,Poconé,5106505,Mato Grosso
2020,0.17688166441427222,Poconé,5106505,Mato Grosso
2021,0,Poconé,5106505,Mato Grosso
2022,0,Poconé,5106505,Mato Grosso
2023,0,Poconé,5106505,Mato Grosso
2024,0,Poconé,5106505,Mato Grosso
2007,0,Pontal do Araguaia,5106653,Mato Grosso
2008,0,Pontal do Araguaia,5106653,Mato Grosso
2009,0,Pontal do Araguaia,5106653,Mato Grosso
2010,0,Pontal do Araguaia,5106653,Mato Grosso
2011,0,Pontal do Araguaia,5106653,Mato Grosso
2012,0,Pontal do Araguaia,5106653,Mato Grosso
2013,0,Pontal do Araguaia,5106653,Mato Grosso
2014,0,Pontal do Araguaia,5106653,Mato Grosso
2015,0,Pontal do Araguaia,5106653,Mato Grosso
2016,0,Pontal do Araguaia,5106653,Mato Grosso
2017,0,Pontal do Araguaia,5106653,Mato Grosso
2018,0,Pontal do Araguaia,5106653,Mato Grosso
2019,0,Pontal do Araguaia,5106653,Mato Grosso
2020,0,Pontal do Araguaia,5106653,Mato Grosso
2021,0,Pontal do Araguaia,5106653,Mato Grosso
2022,0,Pontal do Araguaia,5106653,Mato Grosso
2023,0,Pontal do Araguaia,5106653,Mato Grosso
2024,0,Pontal do Araguaia,5106653,Mato Grosso
2007,0,Ponte Branca,5106703,Mato Grosso
2008,0,Ponte Branca,5106703,Mato Grosso
2009,0,Ponte Branca,5106703,Mato Grosso
2010,0,Ponte Branca,5106703,Mato Grosso
2011,0,Ponte Branca,5106703,Mato Grosso
2012,0,Ponte Branca,5106703,Mato Grosso
2013,0,Ponte Branca,5106703,Mato Grosso
2014,0,Ponte Branca,5106703,Mato Grosso
2015,0,Ponte Branca,5106703,Mato Grosso
2016,0,Ponte Branca,5106703,Mato Grosso
2017,0,Ponte Branca,5106703,Mato Grosso
2018,0,Ponte Branca,5106703,Mato Grosso
2019,0,Ponte Branca,5106703,Mato Grosso
2020,0,Ponte Branca,5106703,Mato Grosso
2021,0,Ponte Branca,5106703,Mato Grosso
2022,0,Ponte Branca,5106703,Mato Grosso
2023,0,Ponte Branca,5106703,Mato Grosso
2024,0,Ponte Branca,5106703,Mato Grosso
2007,3814.4676458331314,Pontes e Lacerda,5106752,Mato Grosso
2008,31.099092882554032,Pontes e Lacerda,5106752,Mato Grosso
2009,10.551702273270728,Pontes e Lacerda,5106752,Mato Grosso
2010,3.7383531015656404,Pontes e Lacerda,5106752,Mato Grosso
2011,3.120898828159593,Pontes e Lacerda,5106752,Mato Grosso
2012,1.8035651251223983,Pontes e Lacerda,5106752,Mato Grosso
2013,2.793665566323914,Pontes e Lacerda,5106752,Mato Grosso
2014,2.7508679353027072,Pontes e Lacerda,5106752,Mato Grosso
2015,2.2291445269102588,Pontes e Lacerda,5106752,Mato Grosso
2016,2.365159757077098,Pontes e Lacerda,5106752,Mato Grosso
2017,4.51158651442201,Pontes e Lacerda,5106752,Mato Grosso
2018,2.786461642636131,Pontes e Lacerda,5106752,Mato Grosso
2019,7.538834372225216,Pontes e Lacerda,5106752,Mato Grosso
2020,6.443372968157618,Pontes e Lacerda,5106752,Mato Grosso
2021,6.551392360109458,Pontes e Lacerda,5106752,Mato Grosso
2022,3.5551883473756445,Pontes e Lacerda,5106752,Mato Grosso
2023,2.5450176488565917,Pontes e Lacerda,5106752,Mato Grosso
2024,0.3708242797293858,Pontes e Lacerda,5106752,Mato Grosso
2007,848.4635086335111,Porto Alegre do Norte,5106778,Mato Grosso
2008,12.46435538607199,Porto Alegre do Norte,5106778,Mato Grosso
2009,0.9234089548825464,Porto Alegre do Norte,5106778,Mato Grosso
2010,2.65528148333033,Porto Alegre do Norte,5106778,Mato Grosso
2011,3.794359208361049,Porto Alegre do Norte,5106778,Mato Grosso
2012,1.1044962666469935,Porto Alegre do Norte,5106778,Mato Grosso
2013,1.5299769249569934,Porto Alegre do Norte,5106778,Mato Grosso
2014,1.6279474498512239,Porto Alegre do Norte,5106778,Mato Grosso
2015,3.8774700774964073,Porto Alegre do Norte,5106778,Mato Grosso
2016,0.9205386158133967,Porto Alegre do Norte,5106778,Mato Grosso
2017,0.4166130508085536,Porto Alegre do Norte,5106778,Mato Grosso
2018,0.878114383052154,Porto Alegre do Norte,5106778,Mato Grosso
2019,5.203718830439616,Porto Alegre do Norte,5106778,Mato Grosso
2020,12.361224970349504,Porto Alegre do Norte,5106778,Mato Grosso
2021,16.23577101871343,Porto Alegre do Norte,5106778,Mato Grosso
2022,1.840301352672946,Porto Alegre do Norte,5106778,Mato Grosso
2023,9.65030827401365,Porto Alegre do Norte,5106778,Mato Grosso
2024,0.5691051042730871,Porto Alegre do Norte,5106778,Mato Grosso
2007,355.63184620278406,Porto Esperidião,5106828,Mato Grosso
2008,6.686390161741793,Porto Esperidião,5106828,Mato Grosso
2009,0.3569857718352131,Porto Esperidião,5106828,Mato Grosso
2010,5.684576622932768,Porto Esperidião,5106828,Mato Grosso
2011,1.1318922378689475,Porto Esperidião,5106828,Mato Grosso
2012,0.39948572188660775,Porto Esperidião,5106828,Mato Grosso
2013,0,Porto Esperidião,5106828,Mato Grosso
2014,1.1811100823242382,Porto Esperidião,5106828,Mato Grosso
2015,3.8770707845577834,Porto Esperidião,5106828,Mato Grosso
2016,0.7684242122267739,Porto Esperidião,5106828,Mato Grosso
2017,0.2780339322447844,Porto Esperidião,5106828,Mato Grosso
2018,1.050531698419089,Porto Esperidião,5106828,Mato Grosso
2019,4.750957508906806,Porto Esperidião,5106828,Mato Grosso
2020,4.467742766129412,Porto Esperidião,5106828,Mato Grosso
2021,0.9384372787119686,Porto Esperidião,5106828,Mato Grosso
2022,0.46914275215412043,Porto Esperidião,5106828,Mato Grosso
2023,0.3269243788923236,Porto Esperidião,5106828,Mato Grosso
2024,0,Porto Esperidião,5106828,Mato Grosso
2007,375.8630508811983,Porto Estrela,5106851,Mato Grosso
2008,0.1997728473613004,Porto Estrela,5106851,Mato Grosso
2009,0.15446098325487545,Porto Estrela,5106851,Mato Grosso
2010,0.08526283092605984,Porto Estrela,5106851,Mato Grosso
2011,0,Porto Estrela,5106851,Mato Grosso
2012,0,Porto Estrela,5106851,Mato Grosso
2013,0.15364656840895005,Porto Estrela,5106851,Mato Grosso
2014,0.09612686614664459,Porto Estrela,5106851,Mato Grosso
2015,0.1258764058240151,Porto Estrela,5106851,Mato Grosso
2016,0.4652770344859083,Porto Estrela,5106851,Mato Grosso
2017,0.22722817096781545,Porto Estrela,5106851,Mato Grosso
2018,0.2894712909651893,Porto Estrela,5106851,Mato Grosso
2019,0.08646834661804839,Porto Estrela,5106851,Mato Grosso
2020,0,Porto Estrela,5106851,Mato Grosso
2021,0.15421731422932017,Porto Estrela,5106851,Mato Grosso
2022,0,Porto Estrela,5106851,Mato Grosso
2023,0.21203610674219983,Porto Estrela,5106851,Mato Grosso
2024,0,Porto Estrela,5106851,Mato Grosso
2007,2926.2473443884937,Porto dos Gaúchos,5106802,Mato Grosso
2008,29.884450365888615,Porto dos Gaúchos,5106802,Mato Grosso
2009,8.828426898006063,Porto dos Gaúchos,5106802,Mato Grosso
2010,21.699153164574263,Porto dos Gaúchos,5106802,Mato Grosso
2011,20.112637417799295,Porto dos Gaúchos,5106802,Mato Grosso
2012,7.192733438017246,Porto dos Gaúchos,5106802,Mato Grosso
2013,13.31354736469365,Porto dos Gaúchos,5106802,Mato Grosso
2014,16.607278361996322,Porto dos Gaúchos,5106802,Mato Grosso
2015,31.80849216458956,Porto dos Gaúchos,5106802,Mato Grosso
2016,8.633357685785036,Porto dos Gaúchos,5106802,Mato Grosso
2017,18.75651773179159,Porto dos Gaúchos,5106802,Mato Grosso
2018,32.60677003694688,Porto dos Gaúchos,5106802,Mato Grosso
2019,25.15871283388134,Porto dos Gaúchos,5106802,Mato Grosso
2020,51.70705496538178,Porto dos Gaúchos,5106802,Mato Grosso
2021,18.286692091949007,Porto dos Gaúchos,5106802,Mato Grosso
2022,29.189038124526306,Porto dos Gaúchos,5106802,Mato Grosso
2023,96.56284115264437,Porto dos Gaúchos,5106802,Mato Grosso
2024,32.92574960091184,Porto dos Gaúchos,5106802,Mato Grosso
2007,1853.2182700118972,Poxoréu,5107008,Mato Grosso
2008,4.928571746261997,Poxoréu,5107008,Mato Grosso
2009,0.4400540774306505,Poxoréu,5107008,Mato Grosso
2010,0.24503130473081852,Poxoréu,5107008,Mato Grosso
2011,0.41839996711708133,Poxoréu,5107008,Mato Grosso
2012,0.48531736523797864,Poxoréu,5107008,Mato Grosso
2013,0.30085597451777035,Poxoréu,5107008,Mato Grosso
2014,0.30341620129281527,Poxoréu,5107008,Mato Grosso
2015,1.0898937099728687,Poxoréu,5107008,Mato Grosso
2016,0.4959681504419593,Poxoréu,5107008,Mato Grosso
2017,0,Poxoréu,5107008,Mato Grosso
2018,0,Poxoréu,5107008,Mato Grosso
2019,0,Poxoréu,5107008,Mato Grosso
2020,0.12001955442335255,Poxoréu,5107008,Mato Grosso
2021,0.0779308334624239,Poxoréu,5107008,Mato Grosso
2022,0,Poxoréu,5107008,Mato Grosso
2023,0,Poxoréu,5107008,Mato Grosso
2024,0,Poxoréu,5107008,Mato Grosso
2007,0.6854754271529838,Primavera do Leste,5107040,Mato Grosso
2008,0,Primavera do Leste,5107040,Mato Grosso
2009,0,Primavera do Leste,5107040,Mato Grosso
2010,0,Primavera do Leste,5107040,Mato Grosso
2011,0,Primavera do Leste,5107040,Mato Grosso
2012,0,Primavera do Leste,5107040,Mato Grosso
2013,0,Primavera do Leste,5107040,Mato Grosso
2014,0,Primavera do Leste,5107040,Mato Grosso
2015,0,Primavera do Leste,5107040,Mato Grosso
2016,0,Primavera do Leste,5107040,Mato Grosso
2017,0,Primavera do Leste,5107040,Mato Grosso
2018,0,Primavera do Leste,5107040,Mato Grosso
2019,0,Primavera do Leste,5107040,Mato Grosso
2020,0,Primavera do Leste,5107040,Mato Grosso
2021,0,Primavera do Leste,5107040,Mato Grosso
2022,0,Primavera do Leste,5107040,Mato Grosso
2023,0,Primavera do Leste,5107040,Mato Grosso
2024,0,Primavera do Leste,5107040,Mato Grosso
2007,4948.246652787715,Querência,5107065,Mato Grosso
2008,71.40797507099002,Querência,5107065,Mato Grosso
2009,7.310176263174345,Querência,5107065,Mato Grosso
2010,22.23024861345893,Querência,5107065,Mato Grosso
2011,14.799621309687534,Querência,5107065,Mato Grosso
2012,38.720329796021744,Querência,5107065,Mato Grosso
2013,14.002731989892489,Querência,5107065,Mato Grosso
2014,15.396724897067582,Querência,5107065,Mato Grosso
2015,18.555401587567562,Querência,5107065,Mato Grosso
2016,21.50297168446133,Querência,5107065,Mato Grosso
2017,17.358031329918308,Querência,5107065,Mato Grosso
2018,69.99104026828861,Querência,5107065,Mato Grosso
2019,17.254051754219724,Querência,5107065,Mato Grosso
2020,22.381908579360175,Querência,5107065,Mato Grosso
2021,25.36069125131547,Querência,5107065,Mato Grosso
2022,46.86560289642466,Querência,5107065,Mato Grosso
2023,46.14540363301512,Querência,5107065,Mato Grosso
2024,12.137258458578549,Querência,5107065,Mato Grosso
2007,310.23777751724685,Reserva do Cabaçal,5107156,Mato Grosso
2008,0.8730915146284777,Reserva do Cabaçal,5107156,Mato Grosso
2009,2.0953299932764917,Reserva do Cabaçal,5107156,Mato Grosso
2010,0.7732792417387633,Reserva do Cabaçal,5107156,Mato Grosso
2011,1.7158521949158223,Reserva do Cabaçal,5107156,Mato Grosso
2012,0.4247442184613561,Reserva do Cabaçal,5107156,Mato Grosso
2013,0.20666036996815607,Reserva do Cabaçal,5107156,Mato Grosso
2014,0.5090789696466443,Reserva do Cabaçal,5107156,Mato Grosso
2015,4.190169792765859,Reserva do Cabaçal,5107156,Mato Grosso
2016,0.9956695966877745,Reserva do Cabaçal,5107156,Mato Grosso
2017,1.2492590958431673,Reserva do Cabaçal,5107156,Mato Grosso
2018,1.4944164267045827,Reserva do Cabaçal,5107156,Mato Grosso
2019,1.1046329965345159,Reserva do Cabaçal,5107156,Mato Grosso
2020,3.432298492362402,Reserva do Cabaçal,5107156,Mato Grosso
2021,2.1833657040612944,Reserva do Cabaçal,5107156,Mato Grosso
2022,1.2353336229595269,Reserva do Cabaçal,5107156,Mato Grosso
2023,1.2744826996634073,Reserva do Cabaçal,5107156,Mato Grosso
2024,0,Reserva do Cabaçal,5107156,Mato Grosso
2007,1601.313328162822,Ribeirão Cascalheira,5107180,Mato Grosso
2008,5.544517884785088,Ribeirão Cascalheira,5107180,Mato Grosso
2009,2.3768861701551245,Ribeirão Cascalheira,5107180,Mato Grosso
2010,5.6918159578808325,Ribeirão Cascalheira,5107180,Mato Grosso
2011,8.311953094068526,Ribeirão Cascalheira,5107180,Mato Grosso
2012,2.5335269286135005,Ribeirão Cascalheira,5107180,Mato Grosso
2013,1.9665539351099195,Ribeirão Cascalheira,5107180,Mato Grosso
2014,4.035772031452127,Ribeirão Cascalheira,5107180,Mato Grosso
2015,12.856810736865228,Ribeirão Cascalheira,5107180,Mato Grosso
2016,1.8933203880715757,Ribeirão Cascalheira,5107180,Mato Grosso
2017,9.91717568855749,Ribeirão Cascalheira,5107180,Mato Grosso
2018,1.5824842315019068,Ribeirão Cascalheira,5107180,Mato Grosso
2019,12.71489784628951,Ribeirão Cascalheira,5107180,Mato Grosso
2020,2.1386552465076907,Ribeirão Cascalheira,5107180,Mato Grosso
2021,2.4747650008096196,Ribeirão Cascalheira,5107180,Mato Grosso
2022,15.615308187288843,Ribeirão Cascalheira,5107180,Mato Grosso
2023,3.137121850632524,Ribeirão Cascalheira,5107180,Mato Grosso
2024,0.34163858612286613,Ribeirão Cascalheira,5107180,Mato Grosso
2007,0,Ribeirãozinho,5107198,Mato Grosso
2008,0,Ribeirãozinho,5107198,Mato Grosso
2009,0,Ribeirãozinho,5107198,Mato Grosso
2010,0,Ribeirãozinho,5107198,Mato Grosso
2011,0,Ribeirãozinho,5107198,Mato Grosso
2012,0,Ribeirãozinho,5107198,Mato Grosso
2013,0,Ribeirãozinho,5107198,Mato Grosso
2014,0,Ribeirãozinho,5107198,Mato Grosso
2015,0,Ribeirãozinho,5107198,Mato Grosso
2016,0,Ribeirãozinho,5107198,Mato Grosso
2017,0,Ribeirãozinho,5107198,Mato Grosso
2018,0,Ribeirãozinho,5107198,Mato Grosso
2019,0,Ribeirãozinho,5107198,Mato Grosso
2020,0,Ribeirãozinho,5107198,Mato Grosso
2021,0,Ribeirãozinho,5107198,Mato Grosso
2022,0,Ribeirãozinho,5107198,Mato Grosso
2023,0,Ribeirãozinho,5107198,Mato Grosso
2024,0,Ribeirãozinho,5107198,Mato Grosso
2007,447.0887523228351,Rio Branco,5107206,Mato Grosso
2008,0,Rio Branco,5107206,Mato Grosso
2009,0,Rio Branco,5107206,Mato Grosso
2010,0,Rio Branco,5107206,Mato Grosso
2011,0,Rio Branco,5107206,Mato Grosso
2012,0,Rio Branco,5107206,Mato Grosso
2013,0,Rio Branco,5107206,Mato Grosso
2014,0,Rio Branco,5107206,Mato Grosso
2015,0.11763608189563507,Rio Branco,5107206,Mato Grosso
2016,0,Rio Branco,5107206,Mato Grosso
2017,0,Rio Branco,5107206,Mato Grosso
2018,0.14781824286851666,Rio Branco,5107206,Mato Grosso
2019,0,Rio Branco,5107206,Mato Grosso
2020,0,Rio Branco,5107206,Mato Grosso
2021,0,Rio Branco,5107206,Mato Grosso
2022,0,Rio Branco,5107206,Mato Grosso
2023,0,Rio Branco,5107206,Mato Grosso
2024,0,Rio Branco,5107206,Mato Grosso
2007,1821.1855430217684,Rondolândia,5107578,Mato Grosso
2008,18.23793890097623,Rondolândia,5107578,Mato Grosso
2009,13.827802641201071,Rondolândia,5107578,Mato Grosso
2010,8.564842173625475,Rondolândia,5107578,Mato Grosso
2011,7.014775934210716,Rondolândia,5107578,Mato Grosso
2012,20.140308610492827,Rondolândia,5107578,Mato Grosso
2013,13.14582066834582,Rondolândia,5107578,Mato Grosso
2014,5.06755623181448,Rondolândia,5107578,Mato Grosso
2015,2.351666124786119,Rondolândia,5107578,Mato Grosso
2016,14.915067864233025,Rondolândia,5107578,Mato Grosso
2017,14.405150557096405,Rondolândia,5107578,Mato Grosso
